#nranks,run,minranksperisland, MIN_para_read_fopen,MAX_para_read_fopen,AVG_para_read_fopen, MIN_seri_read_fopen,MAX_seri_read_fopen,AVG_seri_read_fopen, MIN_para_write_fopen,MAX_para_write_fopen,AVG_para_write_fopen, MIN_seri_write_fopen,MAX_seri_write_fopen,AVG_seri_write_fopen, MIN_para_read_headers,MAX_para_read_headers,AVG_para_read_headers, MIN_seri_read_headers,MAX_seri_read_headers,AVG_seri_read_headers, MIN_distribute_header,MAX_distribute_header,AVG_distribute_header, MIN_para_read_parts,MAX_para_read_parts,AVG_para_read_parts, MIN_seri_read_parts,MAX_seri_read_parts,AVG_seri_read_parts, MIN_distribute_parts,MAX_distribute_parts,AVG_distribute_parts, MIN_para_write_headers,MAX_para_write_headers,AVG_para_write_headers, MIN_seri_write_headers,MAX_seri_write_headers,AVG_seri_write_headers, MIN_gather_header,MAX_gather_header,AVG_gather_header, MIN_para_write_parts,MAX_para_write_parts,AVG_para_write_parts, MIN_seri_write_parts,MAX_seri_write_parts,AVG_seri_write_parts, MIN_gather_parts,MAX_gather_parts,AVG_gather_parts
98,2, 14,0.015,0.074,0.026,0.000,0.000,0.000,0.132,0.136,0.134,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,10.095,18.752,14.184,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.677,2.511,2.197,0.000,0.000,0.000,0.000,0.000,0.000
98,3, 14,0.015,0.126,0.033,0.000,0.000,0.000,0.147,0.152,0.149,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.886,7.348,5.809,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.706,2.517,2.250,0.000,0.000,0.000,0.000,0.000,0.000
98,4, 14,0.013,0.065,0.025,0.000,0.000,0.000,0.126,0.134,0.130,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.153,6.321,5.886,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.685,3.139,2.709,0.000,0.000,0.000,0.000,0.000,0.000
98,5, 14,0.015,0.034,0.021,0.000,0.000,0.000,0.317,0.728,0.551,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,18.889,24.235,22.480,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.007,0.005,0.000,0.000,0.000,0.000,0.000,0.000,7.038,10.044,8.443,0.000,0.000,0.000,0.000,0.000,0.000
98,6, 14,0.014,1.074,0.219,0.000,0.000,0.000,0.106,0.302,0.188,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,12.863,14.616,14.111,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.037,3.145,2.628,0.000,0.000,0.000,0.000,0.000,0.000
98,7, 14,0.012,0.088,0.038,0.000,0.000,0.000,2.643,2.654,2.649,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,14.210,28.071,22.056,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.753,2.539,2.230,0.000,0.000,0.000,0.000,0.000,0.000
98,8, 14,0.012,0.663,0.109,0.000,0.000,0.000,0.119,0.125,0.122,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.326,7.234,6.119,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.062,2.527,2.309,0.000,0.000,0.000,0.000,0.000,0.000
98,9, 14,0.013,0.158,0.034,0.000,0.000,0.000,0.118,0.127,0.124,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.635,7.023,6.422,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.476,2.521,2.149,0.000,0.000,0.000,0.000,0.000,0.000
98,10, 14,0.012,0.019,0.016,0.000,0.000,0.000,0.122,0.128,0.125,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.352,5.507,5.154,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.691,2.588,2.196,0.000,0.000,0.000,0.000,0.000,0.000
105,1, 15,0.027,0.146,0.081,0.000,0.000,0.000,0.984,1.192,1.100,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,19.835,26.023,22.186,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.933,4.150,3.657,0.000,0.000,0.000,0.000,0.000,0.000
105,2, 15,0.240,1.138,0.375,0.000,0.000,0.000,0.957,0.962,0.959,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,25.350,38.372,30.479,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.519,3.358,2.669,0.000,0.000,0.000,0.000,0.000,0.000
105,3, 15,0.014,0.409,0.075,0.000,0.000,0.000,0.311,0.324,0.320,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,18.212,20.003,19.006,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.976,5.281,4.096,0.000,0.000,0.000,0.000,0.000,0.000
105,4, 15,0.014,0.045,0.023,0.000,0.000,0.000,0.125,0.131,0.128,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.208,5.248,5.023,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.911,2.599,2.383,0.000,0.000,0.000,0.000,0.000,0.000
105,5, 15,0.019,0.271,0.073,0.000,0.000,0.000,1.359,1.580,1.546,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,15.966,20.958,18.517,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.069,2.985,2.559,0.000,0.000,0.000,0.000,0.000,0.000
105,6, 15,0.243,9.993,2.758,0.000,0.000,0.000,0.113,0.119,0.117,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,33.582,41.670,37.577,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.538,2.674,2.295,0.000,0.000,0.000,0.000,0.000,0.000
105,7, 15,0.012,0.187,0.051,0.000,0.000,0.000,0.119,0.126,0.123,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,16.538,18.768,17.691,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.715,3.459,3.154,0.000,0.000,0.000,0.000,0.000,0.000
105,8, 15,0.012,0.144,0.035,0.000,0.000,0.000,0.105,0.119,0.116,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.019,4.895,4.581,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.576,2.589,2.214,0.000,0.000,0.000,0.000,0.000,0.000
105,9, 15,0.014,0.024,0.018,0.000,0.000,0.000,0.277,0.465,0.357,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,6.691,8.118,7.410,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.824,4.762,3.734,0.000,0.000,0.000,0.000,0.000,0.000
105,10, 15,0.018,0.024,0.020,0.000,0.000,0.000,0.770,0.987,0.834,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,20.069,27.686,23.382,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.273,3.155,2.773,0.000,0.000,0.000,0.000,0.000,0.000
112,1, 16,0.022,0.099,0.050,0.000,0.000,0.000,0.496,1.359,0.988,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,8.728,52.812,30.004,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.010,0.007,0.000,0.000,0.000,0.000,0.000,0.000,2.116,5.668,3.949,0.000,0.000,0.000,0.000,0.000,0.000
112,2, 16,0.013,0.061,0.032,0.000,0.000,0.000,0.354,0.372,0.363,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,17.955,60.694,36.669,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.071,2.904,2.458,0.000,0.000,0.000,0.000,0.000,0.000
112,3, 16,0.014,0.029,0.019,0.000,0.000,0.000,0.858,1.083,1.047,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,9.642,25.197,17.630,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.462,2.865,2.730,0.000,0.000,0.000,0.000,0.000,0.000
112,4, 16,0.015,0.721,0.147,0.000,0.000,0.000,0.791,0.798,0.795,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,7.419,18.615,13.751,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.675,2.965,2.360,0.000,0.000,0.000,0.000,0.000,0.000
112,5, 16,0.017,0.341,0.070,0.000,0.000,0.000,0.387,0.427,0.408,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,6.901,8.883,8.006,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.397,3.228,2.723,0.000,0.000,0.000,0.000,0.000,0.000
112,6, 16,0.020,1.011,0.316,0.000,0.000,0.000,1.561,2.413,2.108,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,17.016,36.020,28.322,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.973,3.845,3.386,0.000,0.000,0.000,0.000,0.000,0.000
112,7, 16,0.245,0.262,0.254,0.000,0.000,0.000,0.529,0.738,0.617,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,9.160,20.275,16.017,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.503,3.809,3.016,0.000,0.000,0.000,0.000,0.000,0.000
112,8, 16,0.015,0.819,0.145,0.000,0.000,0.000,1.175,1.393,1.274,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,65.151,72.581,67.989,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.253,2.784,2.489,0.000,0.000,0.000,0.000,0.000,0.000
112,9, 16,0.017,0.395,0.078,0.000,0.000,0.000,0.579,0.586,0.583,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,10.294,31.781,19.542,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.685,3.307,2.858,0.000,0.000,0.000,0.000,0.000,0.000
112,10, 16,0.016,1.397,0.216,0.000,0.000,0.000,0.864,0.870,0.867,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,9.201,23.355,16.024,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.932,2.833,2.472,0.000,0.000,0.000,0.000,0.000,0.000
119,1, 17,0.015,1.175,0.187,0.000,0.000,0.000,1.027,1.634,1.341,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,5.070,32.507,20.796,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.960,2.897,2.396,0.000,0.000,0.000,0.000,0.000,0.000
119,2, 17,0.050,1.329,0.258,0.000,0.000,0.000,1.209,1.227,1.220,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,19.658,23.987,20.999,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.089,2.577,2.308,0.000,0.000,0.000,0.000,0.000,0.000
119,3, 17,0.017,0.238,0.065,0.000,0.000,0.000,0.118,0.340,0.305,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.761,67.713,47.787,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.747,3.769,3.402,0.000,0.000,0.000,0.000,0.000,0.000
119,4, 17,0.012,2.155,0.334,0.000,0.000,0.000,0.998,1.195,1.051,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,9.810,37.393,26.969,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.980,2.527,2.285,0.000,0.000,0.000,0.000,0.000,0.000
119,5, 17,0.015,0.033,0.023,0.000,0.000,0.000,0.780,0.791,0.786,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,9.427,24.361,18.335,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.095,3.177,2.507,0.000,0.000,0.000,0.000,0.000,0.000
119,6, 17,0.074,0.089,0.084,0.000,0.000,0.000,0.808,0.820,0.816,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,9.154,28.996,15.363,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.369,3.002,2.801,0.000,0.000,0.000,0.000,0.000,0.000
119,7, 17,0.013,0.036,0.023,0.000,0.000,0.000,2.170,2.387,2.291,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,15.648,24.637,19.131,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.949,4.994,4.556,0.000,0.000,0.000,0.000,0.000,0.000
119,8, 17,0.015,0.028,0.022,0.000,0.000,0.000,0.125,0.330,0.241,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,46.639,100.149,64.975,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.299,3.076,2.516,0.000,0.000,0.000,0.000,0.000,0.000
119,9, 17,0.013,0.041,0.021,0.000,0.000,0.000,0.676,1.102,0.918,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,5.915,34.948,21.634,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.251,3.432,2.840,0.000,0.000,0.000,0.000,0.000,0.000
119,10, 17,0.014,0.026,0.018,0.000,0.000,0.000,0.383,0.406,0.398,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,6.714,22.699,15.158,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.018,2.902,2.637,0.000,0.000,0.000,0.000,0.000,0.000
126,1, 18,0.016,0.036,0.025,0.000,0.000,0.000,0.559,0.770,0.738,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,10.185,14.045,12.480,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.778,3.649,3.383,0.000,0.000,0.000,0.000,0.000,0.000
126,2, 18,0.014,4.457,0.804,0.000,0.000,0.000,2.662,2.671,2.667,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,16.513,65.530,40.323,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.545,2.872,2.459,0.000,0.000,0.000,0.000,0.000,0.000
126,3, 18,0.014,0.251,0.064,0.000,0.000,0.000,0.065,1.089,0.474,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,9.798,13.288,10.845,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.343,13.789,5.893,0.000,0.000,0.000,0.000,0.000,0.000
126,4, 18,0.014,1.359,0.234,0.000,0.000,0.000,1.266,1.289,1.283,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,22.591,45.431,37.916,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.352,2.912,2.708,0.000,0.000,0.000,0.000,0.000,0.000
126,5, 18,0.012,0.023,0.017,0.000,0.000,0.000,0.393,0.410,0.400,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,8.620,29.223,18.154,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.340,2.548,2.249,0.000,0.000,0.000,0.000,0.000,0.000
126,6, 18,0.016,1.044,0.165,0.000,0.000,0.000,0.353,0.556,0.439,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,8.900,24.461,15.128,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.154,2.824,2.587,0.000,0.000,0.000,0.000,0.000,0.000
126,7, 18,0.013,0.917,0.146,0.000,0.000,0.000,1.052,1.273,1.119,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,5.817,28.800,17.540,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.588,3.693,3.252,0.000,0.000,0.000,0.000,0.000,0.000
126,8, 18,0.017,0.296,0.059,0.000,0.000,0.000,0.140,0.364,0.329,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,9.626,26.290,16.214,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.231,3.050,2.676,0.000,0.000,0.000,0.000,0.000,0.000
126,9, 18,0.032,0.299,0.091,0.000,0.000,0.000,1.124,2.385,1.755,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,15.282,18.868,17.103,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,6.693,10.715,8.997,0.000,0.000,0.000,0.000,0.000,0.000
126,10, 18,0.047,2.317,0.376,0.000,0.000,0.000,0.112,0.127,0.123,0.000,0.000,0.000,0.003,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,5.878,47.211,28.218,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.199,3.307,2.596,0.000,0.000,0.000,0.000,0.000,0.000
